candidate,election_name,precinct,votes,total_possible_votes,registered_votes_pct,total_votes_cast,cast_votes_pct
scattered,r_egister_of_deeds,pct_3,13,2462,0.5280259951259139,2143,0.6066262249183387
scattered,r_egister_of_deeds,pct_4,10,2551,0.3920031360250882,2149,0.46533271288971617
scattered,r_egister_of_deeds,pct_5,21,2511,0.8363201911589008,2071,1.0140028971511348
scattered,r_egister_of_deeds,pct_6,11,2230,0.49327354260089684,1836,0.5991285403050108
blanks,x,pct_1,218,2304,9.461805555555555,1845,11.815718157181571
blanks,x,pct_2,210,2345,8.955223880597014,1978,10.616784630940344
blanks,x,pct_3,233,2462,9.463850528025995,2143,10.872608492767148
blanks,x,pct_4,252,2551,9.878479027832222,2149,11.726384364820847
blanks,x,pct_5,199,2511,7.925129430505774,2071,9.608884596813134
blanks,x,pct_6,204,2230,9.147982062780269,1836,11.11111111111111
yes,x,pct_1,1409,2304,61.154513888888886,1845,76.36856368563686
yes,x,pct_2,1537,2345,65.54371002132197,1978,77.70475227502529
yes,x,pct_3,1713,2462,69.57757920389926,2143,79.93467102193186
yes,x,pct_4,1680,2551,65.85652685221481,2149,78.17589576547232
yes,x,pct_5,1695,2511,67.50298685782556,2071,81.84451955577016
yes,x,pct_6,1428,2230,64.03587443946188,1836,77.77777777777779
no,x,pct_1,218,2304,9.461805555555555,1845,11.815718157181571
no,x,pct_2,231,2345,9.850746268656717,1978,11.678463094034377
no,x,pct_3,197,2462,8.001624695369618,2143,9.19272048530098
no,x,pct_4,217,2551,8.506468051744413,2149,10.097719869706841
no,x,pct_5,177,2511,7.048984468339308,2071,8.546595847416707
no,x,pct_6,204,2230,9.147982062780269,1836,11.11111111111111
blanks,question_2_physician_prescribe_m_eds,pct_1,51,2304,2.213541666666667,1845,2.7642276422764227
blanks,question_2_physician_prescribe_m_eds,pct_2,52,2345,2.2174840085287846,1978,2.62891809908999
blanks,question_2_physician_prescribe_m_eds,pct_3,58,2462,2.3558082859463854,2143,2.7064862342510496
blanks,question_2_physician_prescribe_m_eds,pct_4,67,2551,2.626421011368091,2149,3.1177291763610984
blanks,question_2_physician_prescribe_m_eds,pct_5,53,2511,2.1107128634010355,2071,2.559150169000483
blanks,question_2_physician_prescribe_m_eds,pct_6,46,2230,2.062780269058296,1836,2.505446623093682
yes,question_2_physician_prescribe_m_eds,pct_1,1105,2304,47.96006944444444,1845,59.891598915989164
yes,question_2_physician_prescribe_m_eds,pct_2,1112,2345,47.420042643923246,1978,56.21840242669363
yes,question_2_physician_prescribe_m_eds,pct_3,1226,2462,49.79691307879773,2143,57.20951936537564
yes,question_2_physician_prescribe_m_eds,pct_4,1276,2551,50.01960015680126,2149,59.376454164727775
yes,question_2_physician_prescribe_m_eds,pct_5,1203,2511,47.909199522102746,2071,58.08788025108643
yes,question_2_physician_prescribe_m_eds,pct_6,1063,2230,47.66816143497758,1836,57.89760348583878
no,question_2_physician_prescribe_m_eds,pct_1,689,2304,29.90451388888889,1845,37.34417344173442
no,question_2_physician_prescribe_m_eds,pct_2,814,2345,34.71215351812367,1978,41.15267947421638
no,question_2_physician_prescribe_m_eds,pct_3,859,2462,34.89033306255077,2143,40.08399440037331
no,question_2_physician_prescribe_m_eds,pct_4,806,2551,31.595452763622113,2149,37.50581665891112
no,question_2_physician_prescribe_m_eds,pct_5,815,2511,32.457188371166865,2071,39.352969579913086
no,question_2_physician_prescribe_m_eds,pct_6,727,2230,32.600896860986545,1836,39.59694989106754
blanks,question_3_m_edical_m_arijuana,pct_1,60,2304,2.604166666666667,1845,3.2520325203252036
blanks,question_3_m_edical_m_arijuana,pct_2,65,2345,2.771855010660981,1978,3.286147623862487
blanks,question_3_m_edical_m_arijuana,pct_3,58,2462,2.3558082859463854,2143,2.7064862342510496
blanks,question_3_m_edical_m_arijuana,pct_4,68,2551,2.6656213249705996,2149,3.1642624476500703
blanks,question_3_m_edical_m_arijuana,pct_5,65,2511,2.5886101154918357,2071,3.1385803959439884
blanks,question_3_m_edical_m_arijuana,pct_6,53,2230,2.376681614349776,1836,2.886710239651416
yes,question_3_m_edical_m_arijuana,pct_1,1145,2304,49.69618055555556,1845,62.05962059620597
yes,question_3_m_edical_m_arijuana,pct_2,1189,2345,50.703624733475486,1978,60.111223458038424
yes,question_3_m_edical_m_arijuana,pct_3,1371,2462,55.686433793663696,2143,63.97573495100327
yes,question_3_m_edical_m_arijuana,pct_4,1400,2551,54.880439043512354,2149,65.14657980456026
yes,question_3_m_edical_m_arijuana,pct_5,1316,2511,52.409398645957786,2071,63.544181554804446
yes,question_3_m_edical_m_arijuana,pct_6,1181,2230,52.95964125560538,1836,64.32461873638344
no,question_3_m_edical_m_arijuana,pct_1,640,2304,27.77777777777778,1845,34.68834688346883
no,question_3_m_edical_m_arijuana,pct_2,724,2345,30.87420042643923,1978,36.602628918099086
no,question_3_m_edical_m_arijuana,pct_3,714,2462,29.000812347684807,2143,33.31777881474569
no,question_3_m_edical_m_arijuana,pct_4,681,2551,26.695413563308506,2149,31.68915774778967
no,question_3_m_edical_m_arijuana,pct_5,690,2511,27.479091995221026,2071,33.31723804925157
no,question_3_m_edical_m_arijuana,pct_6,602,2230,26.99551569506726,1836,32.788671023965144
blanks,question_4_non_binding,pct_1,275,2304,11.93576388888889,1845,14.905149051490515
blanks,question_4_non_binding,pct_2,297,2345,12.665245202558637,1978,15.015166835187058
blanks,question_4_non_binding,pct_3,265,2462,10.763606823720552,2143,12.365842277181521
blanks,question_4_non_binding,pct_4,285,2551,11.172089376715014,2149,13.26198231735691
blanks,question_4_non_binding,pct_5,263,2511,10.473914774990044,2071,12.699179140511829
blanks,question_4_non_binding,pct_6,256,2230,11.47982062780269,1836,13.943355119825709
yes,question_4_non_binding,pct_1,1268,2304,55.03472222222222,1845,68.72628726287263
yes,question_4_non_binding,pct_2,1310,2345,55.863539445628994,1978,66.22851365015167
yes,question_4_non_binding,pct_3,1528,2462,62.06336311941511,2143,71.30191320578628
yes,question_4_non_binding,pct_4,1530,2551,59.97647981183849,2149,71.19590507212658
yes,question_4_non_binding,pct_5,1509,2511,60.09557945041816,2071,72.86335103814582
yes,question_4_non_binding,pct_6,1244,2230,55.7847533632287,1836,67.75599128540306
no,question_4_non_binding,pct_1,302,2304,13.10763888888889,1845,16.368563685636854
no,question_4_non_binding,pct_2,371,2345,15.82089552238806,1978,18.756319514661275
no,question_4_non_binding,pct_3,350,2462,14.21608448415922,2143,16.332244517032198
no,question_4_non_binding,pct_4,334,2551,13.092904743237947,2149,15.54211261051652
no,question_4_non_binding,pct_5,299,2511,11.907606531262445,2071,14.437469821342347
no,question_4_non_binding,pct_6,336,2230,15.067264573991032,1836,18.30065359477124
